iso8601_utc, UID, batch, measurement_number, decimal_hour, gain, integration_time_ms, wavelength_nm, irradiance_uw.per.cm.sq_factory_cal, irradiance.uncertainty_uw.per.cm.sq_factory_cal, raw_counts, detector_chip_number, detector_chip_temperature_C, battery_voltage, battery_percentage
20250806T032515Z, 3860, 10, 0, 3.42083, 16, 168, 435, 10.4417, 1.25301, 11, 3, 23, 4.01, 79.6
20250806T032515Z, 3860, 10, 0, 3.42083, 16, 168, 460, 11.9157, 1.42988, 13, 3, 23, 4.01, 79.6
20250806T032515Z, 3860, 10, 0, 3.42083, 16, 168, 485, 7.85134, 0.942161, 8, 3, 23, 4.01, 79.6
20250806T032515Z, 3860, 10, 0, 3.42083, 16, 168, 510, 10.5255, 1.26306, 14, 3, 23, 4.01, 79.6
20250806T032515Z, 3860, 10, 0, 3.42083, 16, 168, 535, 10.6433, 1.2772, 15, 3, 23, 4.01, 79.6
20250806T032515Z, 3860, 10, 0, 3.42083, 16, 168, 560, 10.6881, 1.28257, 19, 2, 23, 4.01, 79.6
20250806T032515Z, 3860, 10, 0, 3.42083, 16, 168, 585, 17.6929, 2.12315, 35, 2, 23, 4.01, 79.6
20250806T032515Z, 3860, 10, 0, 3.42083, 16, 168, 610, 43.3956, 5.20748, 38, 1, 23, 4.01, 79.6
20250806T032515Z, 3860, 10, 0, 3.42083, 16, 168, 645, 14.3303, 1.71963, 33, 2, 23, 4.01, 79.6
20250806T032515Z, 3860, 10, 0, 3.42083, 16, 168, 680, 11.6031, 1.39237, 10, 1, 23, 4.01, 79.6
20250806T032515Z, 3860, 10, 0, 3.42083, 16, 168, 705, 2.80239, 0.336287, 7, 2, 23, 4.01, 79.6
20250806T032515Z, 3860, 10, 0, 3.42083, 16, 168, 730, 4.85501, 0.5826, 6, 1, 23, 4.01, 79.6
20250806T032515Z, 3860, 10, 0, 3.42083, 16, 168, 760, 3.37261, 0.404713, 3, 1, 23, 4.01, 79.6
20250806T032515Z, 3860, 10, 0, 3.42083, 16, 168, 810, 2.67877, 0.321452, 3, 1, 23, 4.01, 79.6
20250806T032515Z, 3860, 10, 0, 3.42083, 16, 168, 860, 3.43685, 0.412422, 3, 1, 23, 4.01, 79.6
20250806T032515Z, 3860, 10, 0, 3.42083, 16, 168, 900, 1.23905, 0.148686, 2, 2, 23, 4.01, 79.6
20250806T032515Z, 3860, 10, 0, 3.42083, 16, 168, 940, 0.904691, 0.108563, 1, 2, 23, 4.01, 79.6
20250806T032516Z, 3860, 10, 1, 3.42111, 16, 168, 410, 1.57823, 0.189388, 2, 3, 23, 4.01125, 79.6
20250806T032516Z, 3860, 10, 1, 3.42111, 16, 168, 435, 9.49248, 1.1391, 11, 3, 23, 4.01125, 79.6
20250806T032516Z, 3860, 10, 1, 3.42111, 16, 168, 460, 12.8323, 1.53988, 14, 3, 23, 4.01125, 79.6
20250806T032516Z, 3860, 10, 1, 3.42111, 16, 168, 485, 5.23423, 0.628107, 8, 3, 23, 4.01125, 79.6
20250806T032516Z, 3860, 10, 1, 3.42111, 16, 168, 510, 9.7737, 1.17284, 14, 3, 23, 4.01125, 79.6
20250806T032516Z, 3860, 10, 1, 3.42111, 16, 168, 535, 9.22422, 1.10691, 15, 3, 23, 4.01125, 79.6
20250806T032516Z, 3860, 10, 1, 3.42111, 16, 168, 560, 9.16123, 1.09935, 19, 2, 23, 4.01125, 79.6
20250806T032516Z, 3860, 10, 1, 3.42111, 16, 168, 585, 17.2014, 2.06417, 35, 2, 23, 4.01125, 79.6
20250806T032516Z, 3860, 10, 1, 3.42111, 16, 168, 610, 43.3956, 5.20748, 41, 1, 23, 4.01125, 79.6
20250806T032516Z, 3860, 10, 1, 3.42111, 16, 168, 645, 14.3303, 1.71963, 35, 2, 23, 4.01125, 79.6
20250806T032516Z, 3860, 10, 1, 3.42111, 16, 168, 680, 11.6031, 1.39237, 11, 1, 23, 4.01125, 79.6
20250806T032516Z, 3860, 10, 1, 3.42111, 16, 168, 705, 2.80239, 0.336287, 7, 2, 23, 4.01125, 79.6
20250806T032516Z, 3860, 10, 1, 3.42111, 16, 168, 730, 4.85501, 0.5826, 6, 1, 23, 4.01125, 79.6
20250806T032516Z, 3860, 10, 1, 3.42111, 16, 168, 760, 2.52946, 0.303535, 4, 1, 23, 4.01125, 79.6
20250806T032516Z, 3860, 10, 1, 3.42111, 16, 168, 810, 2.67877, 0.321452, 3, 1, 23, 4.01125, 79.6
20250806T032516Z, 3860, 10, 1, 3.42111, 16, 168, 860, 3.43685, 0.412422, 3, 1, 23, 4.01125, 79.6
20250806T032516Z, 3860, 10, 1, 3.42111, 16, 168, 900, 1.23905, 0.148686, 2, 2, 23, 4.01125, 79.6
20250806T032516Z, 3860, 10, 1, 3.42111, 16, 168, 940, 0.904691, 0.108563, 1, 2, 23, 4.01125, 79.6
20250806T032516Z, 3860, 10, 2, 3.42111, 16, 168, 410, 0.789117, 0.094694, 2, 3, 23, 4.00875, 79.6
20250806T032516Z, 3860, 10, 2, 3.42111, 16, 168, 435, 7.59398, 0.911277, 10, 3, 23, 4.00875, 79.6
20250806T032516Z, 3860, 10, 2, 3.42111, 16, 168, 460, 12.8323, 1.53988, 13, 3, 23, 4.00875, 79.6
20250806T032516Z, 3860, 10, 2, 3.42111, 16, 168, 485, 6.1066, 0.732792, 8, 3, 23, 4.00875, 79.6
20250806T032516Z, 3860, 10, 2, 3.42111, 16, 168, 510, 5.26276, 0.631531, 12, 3, 23, 4.00875, 79.6
20250806T032516Z, 3860, 10, 2, 3.42111, 16, 168, 535, 7.80511, 0.936613, 14, 3, 23, 4.00875, 79.6
20250806T032516Z, 3860, 10, 2, 3.42111, 16, 168, 560, 8.14331, 0.977197, 18, 2, 23, 4.00875, 79.6
20250806T032516Z, 3860, 10, 2, 3.42111, 16, 168, 585, 14.7441, 1.76929, 33, 2, 23, 4.00875, 79.6
20250806T032516Z, 3860, 10, 2, 3.42111, 16, 168, 610, 42.2536, 5.07044, 37, 1, 23, 4.00875, 79.6
20250806T032516Z, 3860, 10, 2, 3.42111, 16, 168, 645, 13.5114, 1.62137, 34, 2, 23, 4.00875, 79.6
20250806T032516Z, 3860, 10, 2, 3.42111, 16, 168, 680, 10.5483, 1.2658, 10, 1, 23, 4.00875, 79.6
20250806T032516Z, 3860, 10, 2, 3.42111, 16, 168, 705, 2.40205, 0.288246, 7, 2, 23, 4.00875, 79.6
20250806T032516Z, 3860, 10, 2, 3.42111, 16, 168, 730, 4.85501, 0.5826, 6, 1, 23, 4.00875, 79.6
20250806T032516Z, 3860, 10, 2, 3.42111, 16, 168, 760, 2.52946, 0.303535, 3, 1, 23, 4.00875, 79.6
20250806T032516Z, 3860, 10, 2, 3.42111, 16, 168, 810, 2.67877, 0.321452, 3, 1, 23, 4.00875, 79.6
20250806T032516Z, 3860, 10, 2, 3.42111, 16, 168, 860, 3.43685, 0.412422, 3, 1, 23, 4.00875, 79.6
20250806T032516Z, 3860, 10, 2, 3.42111, 16, 168, 900, 1.23905, 0.148686, 2, 2, 23, 4.00875, 79.6
20250806T032516Z, 3860, 10, 2, 3.42111, 16, 168, 940, 0.904691, 0.108563, 1, 2, 23, 4.00875, 79.6
20250806T032519Z, 3860, 10, 0, 3.42194, 16, 168, 410, 0.0, 0.0, 2, 3, 23, 4.0075, 79.6
20250806T032519Z, 3860, 10, 0, 3.42194, 16, 168, 435, 1.8985, 0.227819, 11, 3, 23, 4.0075, 79.6
20250806T032519Z, 3860, 10, 0, 3.42194, 16, 168, 460, 5.49956, 0.659947, 13, 3, 23, 4.0075, 79.6
20250806T032519Z, 3860, 10, 0, 3.42194, 16, 168, 485, 1.74474, 0.209369, 8, 3, 23, 4.0075, 79.6
20250806T032519Z, 3860, 10, 0, 3.42194, 16, 168, 510, 4.51094, 0.541313, 13, 3, 23, 4.0075, 79.6
20250806T032519Z, 3860, 10, 0, 3.42194, 16, 168, 535, 3.54778, 0.425733, 8, 3, 23, 4.0075, 79.6
20250806T032519Z, 3860, 10, 0, 3.42194, 16, 168, 560, 4.58061, 0.549674, 19, 2, 23, 4.0075, 79.6
20250806T032519Z, 3860, 10, 0, 3.42194, 16, 168, 585, 8.35499, 1.0026, 33, 2, 23, 4.0075, 79.6
20250806T032519Z, 3860, 10, 0, 3.42194, 16, 168, 610, 43.3956, 5.20748, 44, 1, 23, 4.0075, 79.6
20250806T032519Z, 3860, 10, 0, 3.42194, 16, 168, 645, 9.0076, 1.08091, 34, 2, 23, 4.0075, 79.6
20250806T032519Z, 3860, 10, 0, 3.42194, 16, 168, 680, 10.5483, 1.2658, 12, 1, 23, 4.0075, 79.6
20250806T032519Z, 3860, 10, 0, 3.42194, 16, 168, 705, 2.00171, 0.240205, 7, 2, 23, 4.0075, 79.6
20250806T032519Z, 3860, 10, 0, 3.42194, 16, 168, 730, 4.85501, 0.5826, 6, 1, 23, 4.0075, 79.6
20250806T032519Z, 3860, 10, 0, 3.42194, 16, 168, 760, 2.52946, 0.303535, 4, 1, 23, 4.0075, 79.6
20250806T032519Z, 3860, 10, 0, 3.42194, 16, 168, 810, 2.67877, 0.321452, 3, 1, 23, 4.0075, 79.6
20250806T032519Z, 3860, 10, 0, 3.42194, 16, 168, 860, 3.43685, 0.412422, 4, 1, 23, 4.0075, 79.6
20250806T032519Z, 3860, 10, 0, 3.42194, 16, 168, 900, 0.619526, 0.0743431, 2, 2, 23, 4.0075, 79.6
20250806T032519Z, 3860, 10, 0, 3.42194, 16, 168, 940, 0.904691, 0.108563, 1, 2, 23, 4.0075, 79.6
20250806T032520Z, 3860, 10, 1, 3.42222, 16, 168, 410, 0.0, 0.0, 0, 3, 23, 4.01, 79.6
20250806T032520Z, 3860, 10, 1, 3.42222, 16, 168, 435, 1.8985, 0.227819, 3, 3, 23, 4.01, 79.6
20250806T032520Z, 3860, 10, 1, 3.42222, 16, 168, 460, 3.66637, 0.439964, 5, 3, 23, 4.01, 79.6
20250806T032520Z, 3860, 10, 1, 3.42222, 16, 168, 485, 1.74474, 0.209369, 2, 3, 23, 4.01, 79.6
20250806T032520Z, 3860, 10, 1, 3.42222, 16, 168, 510, 3.00729, 0.360875, 3, 3, 23, 4.01, 79.6
20250806T032520Z, 3860, 10, 1, 3.42222, 16, 168, 535, 3.54778, 0.425733, 4, 3, 23, 4.01, 79.6
20250806T032520Z, 3860, 10, 1, 3.42222, 16, 168, 560, 3.05374, 0.366449, 5, 2, 23, 4.01, 79.6
20250806T032520Z, 3860, 10, 1, 3.42222, 16, 168, 585, 3.44029, 0.412835, 8, 2, 23, 4.01, 79.6
20250806T032520Z, 3860, 10, 1, 3.42222, 16, 168, 610, 10.2779, 1.23335, 8, 1, 23, 4.01, 79.6
20250806T032520Z, 3860, 10, 1, 3.42222, 16, 168, 645, 2.45662, 0.294794, 9, 2, 23, 4.01, 79.6
20250806T032520Z, 3860, 10, 1, 3.42222, 16, 168, 680, 2.10966, 0.253159, 3, 1, 23, 4.01, 79.6
20250806T032520Z, 3860, 10, 1, 3.42222, 16, 168, 705, 0.800683, 0.096082, 2, 2, 23, 4.01, 79.6
20250806T032520Z, 3860, 10, 1, 3.42222, 16, 168, 730, 0.809168, 0.0971001, 2, 1, 23, 4.01, 79.6
20250806T032520Z, 3860, 10, 1, 3.42222, 16, 168, 760, 0.843153, 0.101178, 1, 1, 23, 4.01, 79.6
20250806T032520Z, 3860, 10, 1, 3.42222, 16, 168, 810, 0.892923, 0.107151, 1, 1, 23, 4.01, 79.6
20250806T032520Z, 3860, 10, 1, 3.42222, 16, 168, 860, 2.29123, 0.274948, 2, 1, 23, 4.01, 79.6
20250806T032520Z, 3860, 10, 1, 3.42222, 16, 168, 900, 0.619526, 0.0743431, 1, 2, 23, 4.01, 79.6
20250806T032520Z, 3860, 10, 1, 3.42222, 16, 168, 940, 0.0, 0.0, 0, 2, 23, 4.01, 79.6
20250806T032521Z, 3860, 10, 2, 3.4225, 16, 168, 410, 0.789117, 0.094694, 0, 3, 23, 4.01, 79.6
20250806T032521Z, 3860, 10, 2, 3.4225, 16, 168, 435, 2.84774, 0.341729, 2, 3, 23, 4.01, 79.6
20250806T032521Z, 3860, 10, 2, 3.4225, 16, 168, 460, 5.49956, 0.659947, 4, 3, 23, 4.01, 79.6
20250806T032521Z, 3860, 10, 2, 3.4225, 16, 168, 485, 2.61711, 0.314054, 2, 3, 23, 4.01, 79.6
20250806T032521Z, 3860, 10, 2, 3.4225, 16, 168, 510, 3.75912, 0.451094, 4, 3, 23, 4.01, 79.6
20250806T032521Z, 3860, 10, 2, 3.4225, 16, 168, 535, 7.09555, 0.851466, 5, 3, 23, 4.01, 79.6
20250806T032521Z, 3860, 10, 2, 3.4225, 16, 168, 560, 3.05374, 0.366449, 6, 2, 23, 4.01, 79.6
20250806T032521Z, 3860, 10, 2, 3.4225, 16, 168, 585, 4.42323, 0.530787, 7, 2, 23, 4.01, 79.6
20250806T032521Z, 3860, 10, 2, 3.4225, 16, 168, 610, 9.13592, 1.09631, 8, 1, 23, 4.01, 79.6
20250806T032521Z, 3860, 10, 2, 3.4225, 16, 168, 645, 4.09436, 0.491323, 7, 2, 23, 4.01, 79.6
20250806T032521Z, 3860, 10, 2, 3.4225, 16, 168, 680, 2.10966, 0.253159, 2, 1, 23, 4.01, 79.6
20250806T032521Z, 3860, 10, 2, 3.4225, 16, 168, 705, 0.800683, 0.096082, 2, 2, 23, 4.01, 79.6
20250806T032521Z, 3860, 10, 2, 3.4225, 16, 168, 730, 1.61834, 0.1942, 1, 1, 23, 4.01, 79.6
20250806T032521Z, 3860, 10, 2, 3.4225, 16, 168, 760, 0.843153, 0.101178, 1, 1, 23, 4.01, 79.6
20250806T032521Z, 3860, 10, 2, 3.4225, 16, 168, 810, 0.892923, 0.107151, 1, 1, 23, 4.01, 79.6
20250806T032521Z, 3860, 10, 2, 3.4225, 16, 168, 860, 2.29123, 0.274948, 2, 1, 23, 4.01, 79.6
20250806T032521Z, 3860, 10, 2, 3.4225, 16, 168, 900, 0.619526, 0.0743431, 1, 2, 23, 4.01, 79.6
20250806T032521Z, 3860, 10, 2, 3.4225, 16, 168, 940, 0.0, 0.0, 0, 2, 23, 4.01, 79.6
20250806T032524Z, 3860, 10, 0, 3.42333, 16, 168, 410, 0.789117, 0.094694, 0, 3, 23, 4.00375, 79.6
20250806T032524Z, 3860, 10, 0, 3.42333, 16, 168, 435, 7.59398, 0.911277, 2, 3, 23, 4.00375, 79.6
20250806T032524Z, 3860, 10, 0, 3.42333, 16, 168, 460, 10.9991, 1.31989, 5, 3, 23, 4.00375, 79.6
20250806T032524Z, 3860, 10, 0, 3.42333, 16, 168, 485, 2.61711, 0.314054, 2, 3, 23, 4.00375, 79.6
20250806T032524Z, 3860, 10, 0, 3.42333, 16, 168, 510, 3.00729, 0.360875, 4, 3, 23, 4.00375, 79.6
20250806T032524Z, 3860, 10, 0, 3.42333, 16, 168, 535, 7.09555, 0.851466, 5, 3, 23, 4.00375, 79.6
20250806T032524Z, 3860, 10, 0, 3.42333, 16, 168, 560, 3.05374, 0.366449, 7, 2, 23, 4.00375, 79.6
20250806T032524Z, 3860, 10, 0, 3.42333, 16, 168, 585, 4.42323, 0.530787, 8, 2, 23, 4.00375, 79.6
20250806T032524Z, 3860, 10, 0, 3.42333, 16, 168, 610, 9.13592, 1.09631, 7, 1, 23, 4.00375, 79.6
20250806T032524Z, 3860, 10, 0, 3.42333, 16, 168, 645, 3.68493, 0.442191, 7, 2, 23, 4.00375, 79.6
20250806T032524Z, 3860, 10, 0, 3.42333, 16, 168, 680, 3.16449, 0.379739, 3, 1, 23, 4.00375, 79.6
20250806T032524Z, 3860, 10, 0, 3.42333, 16, 168, 705, 0.800683, 0.096082, 2, 2, 23, 4.00375, 79.6
20250806T032524Z, 3860, 10, 0, 3.42333, 16, 168, 730, 1.61834, 0.1942, 1, 1, 23, 4.00375, 79.6
20250806T032524Z, 3860, 10, 0, 3.42333, 16, 168, 760, 0.843153, 0.101178, 1, 1, 23, 4.00375, 79.6
20250806T032524Z, 3860, 10, 0, 3.42333, 16, 168, 810, 0.892923, 0.107151, 1, 1, 23, 4.00375, 79.6
20250806T032524Z, 3860, 10, 0, 3.42333, 16, 168, 860, 2.29123, 0.274948, 2, 1, 23, 4.00375, 79.6
20250806T032524Z, 3860, 10, 0, 3.42333, 16, 168, 900, 0.619526, 0.0743431, 1, 2, 23, 4.00375, 79.6
20250806T032524Z, 3860, 10, 0, 3.42333, 16, 168, 940, 0.0, 0.0, 0, 2, 23, 4.00375, 79.6
20250806T032525Z, 3860, 10, 1, 3.42361, 16, 168, 410, 0.789117, 0.094694, 1, 3, 23, 4.005, 79.6
20250806T032525Z, 3860, 10, 1, 3.42361, 16, 168, 435, 4.74624, 0.569549, 14, 3, 23, 4.005, 79.6
20250806T032525Z, 3860, 10, 1, 3.42361, 16, 168, 460, 7.33274, 0.879929, 15, 3, 23, 4.005, 79.6
20250806T032525Z, 3860, 10, 1, 3.42361, 16, 168, 485, 3.48949, 0.418738, 8, 3, 23, 4.005, 79.6
20250806T032525Z, 3860, 10, 1, 3.42361, 16, 168, 510, 3.75912, 0.451094, 21, 3, 23, 4.005, 79.6
20250806T032525Z, 3860, 10, 1, 3.42361, 16, 168, 535, 7.09555, 0.851466, 15, 3, 23, 4.005, 79.6
20250806T032525Z, 3860, 10, 1, 3.42361, 16, 168, 560, 8.65227, 1.03827, 23, 2, 23, 4.005, 79.6
20250806T032525Z, 3860, 10, 1, 3.42361, 16, 168, 585, 7.37205, 0.884646, 32, 2, 23, 4.005, 79.6
20250806T032525Z, 3860, 10, 1, 3.42361, 16, 168, 610, 28.5498, 3.42597, 10, 1, 23, 4.005, 79.6
20250806T032525Z, 3860, 10, 1, 3.42361, 16, 168, 645, 5.73211, 0.687853, 29, 2, 23, 4.005, 79.6
20250806T032525Z, 3860, 10, 1, 3.42361, 16, 168, 680, 8.43864, 1.01264, 9, 1, 23, 4.005, 79.6
20250806T032525Z, 3860, 10, 1, 3.42361, 16, 168, 705, 1.60137, 0.192164, 4, 2, 23, 4.005, 79.6
20250806T032525Z, 3860, 10, 1, 3.42361, 16, 168, 730, 2.4275, 0.2913, 5, 1, 23, 4.005, 79.6
20250806T032525Z, 3860, 10, 1, 3.42361, 16, 168, 760, 2.52946, 0.303535, 3, 1, 23, 4.005, 79.6
20250806T032525Z, 3860, 10, 1, 3.42361, 16, 168, 810, 2.67877, 0.321452, 3, 1, 23, 4.005, 79.6
20250806T032525Z, 3860, 10, 1, 3.42361, 16, 168, 860, 2.29123, 0.274948, 2, 1, 23, 4.005, 79.6
20250806T032525Z, 3860, 10, 1, 3.42361, 16, 168, 900, 2.4781, 0.297372, 2, 2, 23, 4.005, 79.6
20250806T032525Z, 3860, 10, 1, 3.42361, 16, 168, 940, 0.904691, 0.108563, 1, 2, 23, 4.005, 79.6
20250806T032526Z, 3860, 10, 2, 3.42389, 16, 168, 410, 0.0, 0.0, 1, 3, 23, 4.00625, 79.6
20250806T032526Z, 3860, 10, 2, 3.42389, 16, 168, 435, 1.8985, 0.227819, 4, 3, 23, 4.00625, 79.6
20250806T032526Z, 3860, 10, 2, 3.42389, 16, 168, 460, 3.66637, 0.439964, 6, 3, 23, 4.00625, 79.6
20250806T032526Z, 3860, 10, 2, 3.42389, 16, 168, 485, 1.74474, 0.209369, 2, 3, 23, 4.00625, 79.6
20250806T032526Z, 3860, 10, 2, 3.42389, 16, 168, 510, 2.25547, 0.270656, 3, 3, 23, 4.00625, 79.6
20250806T032526Z, 3860, 10, 2, 3.42389, 16, 168, 535, 4.25733, 0.51088, 5, 3, 23, 4.00625, 79.6
20250806T032526Z, 3860, 10, 2, 3.42389, 16, 168, 560, 3.05374, 0.366449, 6, 2, 23, 4.00625, 79.6
20250806T032526Z, 3860, 10, 2, 3.42389, 16, 168, 585, 3.93176, 0.471811, 9, 2, 23, 4.00625, 79.6
20250806T032526Z, 3860, 10, 2, 3.42389, 16, 168, 610, 10.2779, 1.23335, 13, 1, 23, 4.00625, 79.6
20250806T032526Z, 3860, 10, 2, 3.42389, 16, 168, 645, 3.68493, 0.442191, 11, 2, 23, 4.00625, 79.6
20250806T032526Z, 3860, 10, 2, 3.42389, 16, 168, 680, 3.16449, 0.379739, 4, 1, 23, 4.00625, 79.6
20250806T032526Z, 3860, 10, 2, 3.42389, 16, 168, 705, 0.800683, 0.096082, 2, 2, 23, 4.00625, 79.6
20250806T032526Z, 3860, 10, 2, 3.42389, 16, 168, 730, 1.61834, 0.1942, 2, 1, 23, 4.00625, 79.6
20250806T032526Z, 3860, 10, 2, 3.42389, 16, 168, 760, 0.843153, 0.101178, 1, 1, 23, 4.00625, 79.6
20250806T032526Z, 3860, 10, 2, 3.42389, 16, 168, 810, 0.892923, 0.107151, 1, 1, 23, 4.00625, 79.6
20250806T032526Z, 3860, 10, 2, 3.42389, 16, 168, 860, 1.14562, 0.137474, 3, 1, 23, 4.00625, 79.6
20250806T032526Z, 3860, 10, 2, 3.42389, 16, 168, 900, 0.619526, 0.0743431, 1, 2, 23, 4.00625, 79.6
20250806T032526Z, 3860, 10, 2, 3.42389, 16, 168, 940, 0.0, 0.0, 0, 2, 23, 4.00625, 79.6
20250806T032529Z, 3860, 10, 0, 3.42472, 16, 168, 410, 1.57823, 0.189388, 2, 3, 23, 4.00125, 79.6
20250806T032529Z, 3860, 10, 0, 3.42472, 16, 168, 435, 10.4417, 1.25301, 18, 3, 23, 4.00125, 79.6
20250806T032529Z, 3860, 10, 0, 3.42472, 16, 168, 460, 23.8314, 2.85977, 31, 3, 23, 4.00125, 79.6
20250806T032529Z, 3860, 10, 0, 3.42472, 16, 168, 485, 14.8303, 1.77964, 19, 3, 23, 4.00125, 79.6
20250806T032529Z, 3860, 10, 0, 3.42472, 16, 168, 510, 54.1313, 6.49575, 81, 3, 23, 4.00125, 79.6
20250806T032529Z, 3860, 10, 0, 3.42472, 16, 168, 535, 34.0587, 4.08704, 60, 3, 23, 4.00125, 79.6
20250806T032529Z, 3860, 10, 0, 3.42472, 16, 168, 560, 59.039, 7.08468, 130, 2, 23, 4.00125, 79.6
20250806T032529Z, 3860, 10, 0, 3.42472, 16, 168, 585, 39.3176, 4.71811, 85, 2, 23, 4.00125, 79.6
20250806T032529Z, 3860, 10, 0, 3.42472, 16, 168, 610, 59.3835, 7.12602, 79, 1, 23, 4.00125, 79.6
20250806T032529Z, 3860, 10, 0, 3.42472, 16, 168, 645, 8.59816, 1.03178, 22, 2, 23, 4.00125, 79.6
20250806T032529Z, 3860, 10, 0, 3.42472, 16, 168, 680, 24.2611, 2.91133, 23, 1, 23, 4.00125, 79.6
20250806T032529Z, 3860, 10, 0, 3.42472, 16, 168, 705, 12.0103, 1.44123, 33, 2, 23, 4.00125, 79.6
20250806T032529Z, 3860, 10, 0, 3.42472, 16, 168, 730, 4.04584, 0.4855, 5, 1, 23, 4.00125, 79.6
20250806T032529Z, 3860, 10, 0, 3.42472, 16, 168, 760, 32.0398, 3.84478, 39, 1, 23, 4.00125, 79.6
20250806T032529Z, 3860, 10, 0, 3.42472, 16, 168, 810, 44.6461, 5.35753, 42, 1, 23, 4.00125, 79.6
20250806T032529Z, 3860, 10, 0, 3.42472, 16, 168, 860, 75.6107, 9.07328, 61, 1, 23, 4.00125, 79.6
20250806T032529Z, 3860, 10, 0, 3.42472, 16, 168, 900, 14.2491, 1.70989, 25, 2, 23, 4.00125, 79.6
20250806T032529Z, 3860, 10, 0, 3.42472, 16, 168, 940, 0.904691, 0.108563, 4, 2, 23, 4.00125, 79.6
20250806T032530Z, 3860, 10, 1, 3.425, 16, 168, 410, 1.57823, 0.189388, 2, 3, 23, 4.0025, 79.6
20250806T032530Z, 3860, 10, 1, 3.425, 16, 168, 435, 9.49248, 1.1391, 8, 3, 23, 4.0025, 79.6
20250806T032530Z, 3860, 10, 1, 3.425, 16, 168, 460, 19.2485, 2.30981, 17, 3, 23, 4.0025, 79.6
20250806T032530Z, 3860, 10, 1, 3.425, 16, 168, 485, 12.2132, 1.46558, 15, 3, 23, 4.0025, 79.6
20250806T032530Z, 3860, 10, 1, 3.425, 16, 168, 510, 37.5912, 4.51094, 37, 3, 23, 4.0025, 79.6
20250806T032530Z, 3860, 10, 1, 3.425, 16, 168, 535, 23.4153, 2.80984, 26, 3, 23, 4.0025, 79.6
20250806T032530Z, 3860, 10, 1, 3.425, 16, 168, 560, 47.842, 5.74103, 42, 2, 23, 4.0025, 79.6
20250806T032530Z, 3860, 10, 1, 3.425, 16, 168, 585, 26.0479, 3.12575, 31, 2, 23, 4.0025, 79.6
20250806T032530Z, 3860, 10, 1, 3.425, 16, 168, 610, 27.4078, 3.28893, 24, 1, 23, 4.0025, 79.6
20250806T032530Z, 3860, 10, 1, 3.425, 16, 168, 645, 6.55098, 0.786118, 16, 2, 23, 4.0025, 79.6
20250806T032530Z, 3860, 10, 1, 3.425, 16, 168, 680, 15.8224, 1.89869, 11, 1, 23, 4.0025, 79.6
20250806T032530Z, 3860, 10, 1, 3.425, 16, 168, 705, 10.8092, 1.29711, 15, 2, 23, 4.0025, 79.6
20250806T032530Z, 3860, 10, 1, 3.425, 16, 168, 730, 4.04584, 0.4855, 5, 1, 23, 4.0025, 79.6
20250806T032530Z, 3860, 10, 1, 3.425, 16, 168, 760, 21.0788, 2.52946, 11, 1, 23, 4.0025, 79.6
20250806T032530Z, 3860, 10, 1, 3.425, 16, 168, 810, 45.5391, 5.46469, 39, 1, 23, 4.0025, 79.6
20250806T032530Z, 3860, 10, 1, 3.425, 16, 168, 860, 74.465, 8.9358, 58, 1, 23, 4.0025, 79.6
20250806T032530Z, 3860, 10, 1, 3.425, 16, 168, 900, 7.43431, 0.892117, 7, 2, 23, 4.0025, 79.6
20250806T032530Z, 3860, 10, 1, 3.425, 16, 168, 940, 0.904691, 0.108563, 1, 2, 23, 4.0025, 79.6
20250806T032531Z, 3860, 10, 2, 3.42528, 16, 168, 410, 1.57823, 0.189388, 2, 3, 23, 4.0, 79.6
20250806T032531Z, 3860, 10, 2, 3.42528, 16, 168, 435, 5.69549, 0.683458, 7, 3, 23, 4.0, 79.6
20250806T032531Z, 3860, 10, 2, 3.42528, 16, 168, 460, 13.7489, 1.64987, 16, 3, 23, 4.0, 79.6
20250806T032531Z, 3860, 10, 2, 3.42528, 16, 168, 485, 11.3408, 1.3609, 17, 3, 23, 4.0, 79.6
20250806T032531Z, 3860, 10, 2, 3.42528, 16, 168, 510, 16.5401, 1.98481, 32, 3, 23, 4.0, 79.6
20250806T032531Z, 3860, 10, 2, 3.42528, 16, 168, 535, 20.5771, 2.46925, 33, 3, 23, 4.0, 79.6
20250806T032531Z, 3860, 10, 2, 3.42528, 16, 168, 560, 24.9389, 2.99267, 57, 2, 23, 4.0, 79.6
20250806T032531Z, 3860, 10, 2, 3.42528, 16, 168, 585, 15.727, 1.88724, 38, 2, 23, 4.0, 79.6
20250806T032531Z, 3860, 10, 2, 3.42528, 16, 168, 610, 30.8337, 3.70005, 29, 1, 23, 4.0, 79.6
20250806T032531Z, 3860, 10, 2, 3.42528, 16, 168, 645, 6.96042, 0.83525, 17, 2, 23, 4.0, 79.6
20250806T032531Z, 3860, 10, 2, 3.42528, 16, 168, 680, 14.7676, 1.77211, 14, 1, 23, 4.0, 79.6
20250806T032531Z, 3860, 10, 2, 3.42528, 16, 168, 705, 6.80581, 0.816697, 22, 2, 23, 4.0, 79.6
20250806T032531Z, 3860, 10, 2, 3.42528, 16, 168, 730, 4.04584, 0.4855, 5, 1, 23, 4.0, 79.6
20250806T032531Z, 3860, 10, 2, 3.42528, 16, 168, 760, 12.6473, 1.51767, 20, 1, 23, 4.0, 79.6
